region,parameter,period,year,value
Baden-Wuerttemberg,precipitation,winter,1944,205.2
Baden-Wuerttemberg,precipitation,winter,1945,219.7
Baden-Wuerttemberg,precipitation,winter,1946,248.5
Baden-Wuerttemberg,precipitation,winter,1947,126.9
Baden-Wuerttemberg,precipitation,winter,1948,371.3
Baden-Wuerttemberg,precipitation,winter,1949,103.2
Baden-Wuerttemberg,precipitation,winter,1950,226.9
Baden-Wuerttemberg,precipitation,winter,1951,200.9
Baden-Wuerttemberg,precipitation,winter,1952,214.1
Baden-Wuerttemberg,precipitation,winter,1953,203.2
Baden-Wuerttemberg,precipitation,winter,1954,157
Baden-Wuerttemberg,precipitation,winter,1955,323.3
Baden-Wuerttemberg,precipitation,winter,1956,218.3
Baden-Wuerttemberg,precipitation,winter,1957,203.7
Baden-Wuerttemberg,precipitation,winter,1958,330.6
Baden-Wuerttemberg,precipitation,winter,1959,213.7
Baden-Wuerttemberg,precipitation,winter,1960,196.5
Baden-Wuerttemberg,precipitation,winter,1961,184.1
Baden-Wuerttemberg,precipitation,winter,1962,280.8
Baden-Wuerttemberg,precipitation,winter,1963,160.1
Baden-Wuerttemberg,precipitation,winter,1964,76.9
Baden-Wuerttemberg,precipitation,winter,1965,202.6
Baden-Wuerttemberg,precipitation,winter,1966,297.2
Baden-Wuerttemberg,precipitation,winter,1967,264.1
Baden-Wuerttemberg,precipitation,winter,1968,279.9
Baden-Wuerttemberg,precipitation,winter,1969,176
Baden-Wuerttemberg,precipitation,winter,1970,327.3
Baden-Wuerttemberg,precipitation,winter,1971,113
Baden-Wuerttemberg,precipitation,winter,1972,65.7
Baden-Wuerttemberg,precipitation,winter,1973,128.7
Baden-Wuerttemberg,precipitation,winter,1974,200.2
Baden-Wuerttemberg,precipitation,winter,1975,231.7
Baden-Wuerttemberg,precipitation,winter,1976,144.1
Baden-Wuerttemberg,precipitation,winter,1977,299.8
Baden-Wuerttemberg,precipitation,winter,1978,209.6
Baden-Wuerttemberg,precipitation,winter,1979,274.5
Baden-Wuerttemberg,precipitation,winter,1980,260
Baden-Wuerttemberg,precipitation,winter,1981,235.3
Baden-Wuerttemberg,precipitation,winter,1982,320.1
Baden-Wuerttemberg,precipitation,winter,1983,316.9
Baden-Wuerttemberg,precipitation,winter,1984,278.9
Baden-Wuerttemberg,precipitation,winter,1985,170
Baden-Wuerttemberg,precipitation,winter,1986,240.7
Baden-Wuerttemberg,precipitation,winter,1987,229.9
Baden-Wuerttemberg,precipitation,winter,1988,250.7
Baden-Wuerttemberg,precipitation,winter,1989,212.1
Baden-Wuerttemberg,precipitation,winter,1990,289.3
Baden-Wuerttemberg,precipitation,winter,1991,161.2
Baden-Wuerttemberg,precipitation,winter,1992,182.4
Baden-Wuerttemberg,precipitation,winter,1993,153
Baden-Wuerttemberg,precipitation,winter,1994,338.2
Baden-Wuerttemberg,precipitation,winter,1995,316.8
Baden-Wuerttemberg,precipitation,winter,1996,145.8
Baden-Wuerttemberg,precipitation,winter,1997,182.7
Baden-Wuerttemberg,precipitation,winter,1998,217.8
Baden-Wuerttemberg,precipitation,winter,1999,263.7
Baden-Wuerttemberg,precipitation,winter,2000,350.3
Baden-Wuerttemberg,precipitation,winter,2001,201.6
Baden-Wuerttemberg,precipitation,winter,2002,248.1
Baden-Wuerttemberg,precipitation,winter,2003,209.1
Baden-Wuerttemberg,precipitation,winter,2004,239.2
Baden-Wuerttemberg,precipitation,winter,2005,219.4
Baden-Wuerttemberg,precipitation,winter,2006,155.8
Baden-Wuerttemberg,precipitation,winter,2007,231.6
Baden-Wuerttemberg,precipitation,winter,2008,201.3
Baden-Wuerttemberg,precipitation,winter,2009,172.6
Baden-Wuerttemberg,precipitation,winter,2010,226.2
Baden-Wuerttemberg,precipitation,winter,2011,237.1
Baden-Wuerttemberg,precipitation,winter,2012,315.6
Baden-Wuerttemberg,precipitation,winter,2013,260.4
Baden-Wuerttemberg,precipitation,winter,2014,164.4
Baden-Wuerttemberg,precipitation,winter,2015,207.7
Baden-Wuerttemberg,precipitation,winter,2016,247.5
Baden-Wuerttemberg,precipitation,winter,2017,96.3
Baden-Wuerttemberg,precipitation,winter,2018,287.4
Baden-Wuerttemberg,precipitation,winter,2019,257.7
Baden-Wuerttemberg,precipitation,winter,2020,272.4
Baden-Wuerttemberg,precipitation,winter,2021,248.8
Baden-Wuerttemberg,precipitation,winter,2022,218.4
Baden-Wuerttemberg,precipitation,winter,2023,149.3
Baden-Wuerttemberg,precipitation,winter,2024,270.4
Baden-Wuerttemberg,precipitation,winter,2025,207.4
Baden-Wuerttemberg,precipitation,winter,2026,175.5
Baden-Wuerttemberg,sunshine,autumn,1951,377
Baden-Wuerttemberg,sunshine,autumn,1952,254.9
Baden-Wuerttemberg,sunshine,autumn,1953,399.9
Baden-Wuerttemberg,sunshine,autumn,1954,357.5
Baden-Wuerttemberg,sunshine,autumn,1955,363.5
Baden-Wuerttemberg,sunshine,autumn,1956,334.8
Baden-Wuerttemberg,sunshine,autumn,1957,341.4
Baden-Wuerttemberg,sunshine,autumn,1958,310.7
Baden-Wuerttemberg,sunshine,autumn,1959,506.7
Baden-Wuerttemberg,sunshine,autumn,1960,296.6
Baden-Wuerttemberg,sunshine,autumn,1961,409.9
Baden-Wuerttemberg,sunshine,autumn,1962,396.5
Baden-Wuerttemberg,sunshine,autumn,1963,344
Baden-Wuerttemberg,sunshine,autumn,1964,304
Baden-Wuerttemberg,sunshine,autumn,1965,341.6
Baden-Wuerttemberg,sunshine,autumn,1966,348.4
Baden-Wuerttemberg,sunshine,autumn,1967,367.6
Baden-Wuerttemberg,sunshine,autumn,1968,290.6
Baden-Wuerttemberg,sunshine,autumn,1969,381.6
Baden-Wuerttemberg,sunshine,autumn,1970,370.5
Baden-Wuerttemberg,sunshine,autumn,1971,446.2
Baden-Wuerttemberg,sunshine,autumn,1972,399.8
Baden-Wuerttemberg,sunshine,autumn,1973,386.9
Baden-Wuerttemberg,sunshine,autumn,1974,230.7
Baden-Wuerttemberg,sunshine,autumn,1975,313.3
Baden-Wuerttemberg,sunshine,autumn,1976,275.6
Baden-Wuerttemberg,sunshine,autumn,1977,308.3
Baden-Wuerttemberg,sunshine,autumn,1978,342.7
Baden-Wuerttemberg,sunshine,autumn,1979,353.1
Baden-Wuerttemberg,sunshine,autumn,1980,332.6
Baden-Wuerttemberg,sunshine,autumn,1981,280
Baden-Wuerttemberg,sunshine,autumn,1982,328.5
Baden-Wuerttemberg,sunshine,autumn,1983,385.4
Baden-Wuerttemberg,sunshine,autumn,1984,288.4
Baden-Wuerttemberg,sunshine,autumn,1985,404.5
Baden-Wuerttemberg,sunshine,autumn,1986,391.8
Baden-Wuerttemberg,sunshine,autumn,1987,324.1
Baden-Wuerttemberg,sunshine,autumn,1988,282.1
Baden-Wuerttemberg,sunshine,autumn,1989,372.5
Baden-Wuerttemberg,sunshine,autumn,1990,329.4
Baden-Wuerttemberg,sunshine,autumn,1991,332
Baden-Wuerttemberg,sunshine,autumn,1992,267.8
Baden-Wuerttemberg,sunshine,autumn,1993,241.6
Baden-Wuerttemberg,sunshine,autumn,1994,300.5
Baden-Wuerttemberg,sunshine,autumn,1995,288
Baden-Wuerttemberg,sunshine,autumn,1996,282
Baden-Wuerttemberg,sunshine,autumn,1997,441.7
Baden-Wuerttemberg,sunshine,autumn,1998,228.9
Baden-Wuerttemberg,sunshine,autumn,1999,367.7
Baden-Wuerttemberg,sunshine,autumn,2000,296.6
Baden-Wuerttemberg,sunshine,autumn,2001,302.1
Baden-Wuerttemberg,sunshine,autumn,2002,287
Baden-Wuerttemberg,sunshine,autumn,2003,422.9
Baden-Wuerttemberg,sunshine,autumn,2004,322.2
Baden-Wuerttemberg,sunshine,autumn,2005,416.6
Baden-Wuerttemberg,sunshine,autumn,2006,408.8
Baden-Wuerttemberg,sunshine,autumn,2007,343.3
Baden-Wuerttemberg,sunshine,autumn,2008,304.2
Baden-Wuerttemberg,sunshine,autumn,2009,340.6
Baden-Wuerttemberg,sunshine,autumn,2010,348.5
Baden-Wuerttemberg,sunshine,autumn,2011,474
Baden-Wuerttemberg,sunshine,autumn,2012,360
Baden-Wuerttemberg,sunshine,autumn,2013,290
Baden-Wuerttemberg,sunshine,autumn,2014,313.3
Baden-Wuerttemberg,sunshine,autumn,2015,324
Baden-Wuerttemberg,sunshine,autumn,2016,358
Baden-Wuerttemberg,sunshine,autumn,2017,311.6
Baden-Wuerttemberg,sunshine,autumn,2018,487.6
Baden-Wuerttemberg,sunshine,autumn,2019,344.8
Baden-Wuerttemberg,sunshine,autumn,2020,392.8
Baden-Wuerttemberg,sunshine,autumn,2021,427
Baden-Wuerttemberg,sunshine,autumn,2022,356.2
Baden-Wuerttemberg,sunshine,autumn,2023,428.1
Baden-Wuerttemberg,sunshine,autumn,2024,283.6
Baden-Wuerttemberg,sunshine,autumn,2025,304
Baden-Wuerttemberg,sunshine,spring,1951,489.6
Baden-Wuerttemberg,sunshine,spring,1952,522.7
Baden-Wuerttemberg,sunshine,spring,1953,689
Baden-Wuerttemberg,sunshine,spring,1954,503
Baden-Wuerttemberg,sunshine,spring,1955,573.6
Baden-Wuerttemberg,sunshine,spring,1956,528.5
Baden-Wuerttemberg,sunshine,spring,1957,563
Baden-Wuerttemberg,sunshine,spring,1958,495.7
Baden-Wuerttemberg,sunshine,spring,1959,548.6
Baden-Wuerttemberg,sunshine,spring,1960,494.8
Baden-Wuerttemberg,sunshine,spring,1961,463.6
Baden-Wuerttemberg,sunshine,spring,1962,474.4
Baden-Wuerttemberg,sunshine,spring,1963,429.1
Baden-Wuerttemberg,sunshine,spring,1964,464.9
Baden-Wuerttemberg,sunshine,spring,1965,375.6
Baden-Wuerttemberg,sunshine,spring,1966,478.5
Baden-Wuerttemberg,sunshine,spring,1967,500.7
Baden-Wuerttemberg,sunshine,spring,1968,516.1
Baden-Wuerttemberg,sunshine,spring,1969,456.3
Baden-Wuerttemberg,sunshine,spring,1970,365.8
Baden-Wuerttemberg,sunshine,spring,1971,491.6
Baden-Wuerttemberg,sunshine,spring,1972,413.6
Baden-Wuerttemberg,sunshine,spring,1973,497.2
Baden-Wuerttemberg,sunshine,spring,1974,489.9
Baden-Wuerttemberg,sunshine,spring,1975,413.9
Baden-Wuerttemberg,sunshine,spring,1976,643.5
Baden-Wuerttemberg,sunshine,spring,1977,425.6
Baden-Wuerttemberg,sunshine,spring,1978,413.5
Baden-Wuerttemberg,sunshine,spring,1979,436.8
Baden-Wuerttemberg,sunshine,spring,1980,426.9
Baden-Wuerttemberg,sunshine,spring,1981,442.2
Baden-Wuerttemberg,sunshine,spring,1982,540.9
Baden-Wuerttemberg,sunshine,spring,1983,350.1
Baden-Wuerttemberg,sunshine,spring,1984,453.1
Baden-Wuerttemberg,sunshine,spring,1985,415.9
Baden-Wuerttemberg,sunshine,spring,1986,351.6
Baden-Wuerttemberg,sunshine,spring,1987,461.7
Baden-Wuerttemberg,sunshine,spring,1988,424.9
Baden-Wuerttemberg,sunshine,spring,1989,522.8
Baden-Wuerttemberg,sunshine,spring,1990,567
Baden-Wuerttemberg,sunshine,spring,1991,463.8
Baden-Wuerttemberg,sunshine,spring,1992,510.6
Baden-Wuerttemberg,sunshine,spring,1993,543.4
Baden-Wuerttemberg,sunshine,spring,1994,406.1
Baden-Wuerttemberg,sunshine,spring,1995,465.8
Baden-Wuerttemberg,sunshine,spring,1996,474.3
Baden-Wuerttemberg,sunshine,spring,1997,577.4
Baden-Wuerttemberg,sunshine,spring,1998,495.9
Baden-Wuerttemberg,sunshine,spring,1999,442.1
Baden-Wuerttemberg,sunshine,spring,2000,482.9
Baden-Wuerttemberg,sunshine,spring,2001,433.4
Baden-Wuerttemberg,sunshine,spring,2002,527.2
Baden-Wuerttemberg,sunshine,spring,2003,589.5
Baden-Wuerttemberg,sunshine,spring,2004,538.5
Baden-Wuerttemberg,sunshine,spring,2005,498.2
Baden-Wuerttemberg,sunshine,spring,2006,440
Baden-Wuerttemberg,sunshine,spring,2007,690.6
Baden-Wuerttemberg,sunshine,spring,2008,459
Baden-Wuerttemberg,sunshine,spring,2009,501.9
Baden-Wuerttemberg,sunshine,spring,2010,468.9
Baden-Wuerttemberg,sunshine,spring,2011,742.4
Baden-Wuerttemberg,sunshine,spring,2012,593.3
Baden-Wuerttemberg,sunshine,spring,2013,341.2
Baden-Wuerttemberg,sunshine,spring,2014,563.7
Baden-Wuerttemberg,sunshine,spring,2015,578.6
Baden-Wuerttemberg,sunshine,spring,2016,434.9
Baden-Wuerttemberg,sunshine,spring,2017,583.6
Baden-Wuerttemberg,sunshine,spring,2018,579.1
Baden-Wuerttemberg,sunshine,spring,2019,506.3
Baden-Wuerttemberg,sunshine,spring,2020,731.8
Baden-Wuerttemberg,sunshine,spring,2021,540.8
Baden-Wuerttemberg,sunshine,spring,2022,697.1
Baden-Wuerttemberg,sunshine,spring,2023,455.2
Baden-Wuerttemberg,sunshine,spring,2024,451.7
Baden-Wuerttemberg,sunshine,spring,2025,653.6
Baden-Wuerttemberg,sunshine,spring,2026,677.9
Baden-Wuerttemberg,sunshine,summer,1951,678.5
Baden-Wuerttemberg,sunshine,summer,1952,799.5
Baden-Wuerttemberg,sunshine,summer,1953,657.4
Baden-Wuerttemberg,sunshine,summer,1954,567.6
Baden-Wuerttemberg,sunshine,summer,1955,565.6
Baden-Wuerttemberg,sunshine,summer,1956,539.4
Baden-Wuerttemberg,sunshine,summer,1957,628.4
Baden-Wuerttemberg,sunshine,summer,1958,668.6
Baden-Wuerttemberg,sunshine,summer,1959,709.5
Baden-Wuerttemberg,sunshine,summer,1960,592.4
Baden-Wuerttemberg,sunshine,summer,1961,664.6
Baden-Wuerttemberg,sunshine,summer,1962,790.7
Baden-Wuerttemberg,sunshine,summer,1963,631.8
Baden-Wuerttemberg,sunshine,summer,1964,778.4
Baden-Wuerttemberg,sunshine,summer,1965,574.5
Baden-Wuerttemberg,sunshine,summer,1966,557.2
Baden-Wuerttemberg,sunshine,summer,1967,697.8
Baden-Wuerttemberg,sunshine,summer,1968,583.6
Baden-Wuerttemberg,sunshine,summer,1969,625.1
Baden-Wuerttemberg,sunshine,summer,1970,641.7
Baden-Wuerttemberg,sunshine,summer,1971,695.8
Baden-Wuerttemberg,sunshine,summer,1972,574.1
Baden-Wuerttemberg,sunshine,summer,1973,635.7
Baden-Wuerttemberg,sunshine,summer,1974,603.8
Baden-Wuerttemberg,sunshine,summer,1975,647.9
Baden-Wuerttemberg,sunshine,summer,1976,747.5
Baden-Wuerttemberg,sunshine,summer,1977,553.4
Baden-Wuerttemberg,sunshine,summer,1978,621.4
Baden-Wuerttemberg,sunshine,summer,1979,585.1
Baden-Wuerttemberg,sunshine,summer,1980,493.2
Baden-Wuerttemberg,sunshine,summer,1981,548.9
Baden-Wuerttemberg,sunshine,summer,1982,605.9
Baden-Wuerttemberg,sunshine,summer,1983,726.9
Baden-Wuerttemberg,sunshine,summer,1984,637.8
Baden-Wuerttemberg,sunshine,summer,1985,692.5
Baden-Wuerttemberg,sunshine,summer,1986,664.4
Baden-Wuerttemberg,sunshine,summer,1987,531
Baden-Wuerttemberg,sunshine,summer,1988,645
Baden-Wuerttemberg,sunshine,summer,1989,657.6
Baden-Wuerttemberg,sunshine,summer,1990,677.7
Baden-Wuerttemberg,sunshine,summer,1991,735.4
Baden-Wuerttemberg,sunshine,summer,1992,633.7
Baden-Wuerttemberg,sunshine,summer,1993,646.9
Baden-Wuerttemberg,sunshine,summer,1994,722.1
Baden-Wuerttemberg,sunshine,summer,1995,628.4
Baden-Wuerttemberg,sunshine,summer,1996,670.3
Baden-Wuerttemberg,sunshine,summer,1997,602.3
Baden-Wuerttemberg,sunshine,summer,1998,632.5
Baden-Wuerttemberg,sunshine,summer,1999,630.3
Baden-Wuerttemberg,sunshine,summer,2000,699.3
Baden-Wuerttemberg,sunshine,summer,2001,707.8
Baden-Wuerttemberg,sunshine,summer,2002,641.7
Baden-Wuerttemberg,sunshine,summer,2003,844.6
Baden-Wuerttemberg,sunshine,summer,2004,616.2
Baden-Wuerttemberg,sunshine,summer,2005,656.1
Baden-Wuerttemberg,sunshine,summer,2006,739.9
Baden-Wuerttemberg,sunshine,summer,2007,616.1
Baden-Wuerttemberg,sunshine,summer,2008,638.9
Baden-Wuerttemberg,sunshine,summer,2009,683.7
Baden-Wuerttemberg,sunshine,summer,2010,641.8
Baden-Wuerttemberg,sunshine,summer,2011,603.8
Baden-Wuerttemberg,sunshine,summer,2012,662.9
Baden-Wuerttemberg,sunshine,summer,2013,754.7
Baden-Wuerttemberg,sunshine,summer,2014,625.4
Baden-Wuerttemberg,sunshine,summer,2015,727.8
Baden-Wuerttemberg,sunshine,summer,2016,651.8
Baden-Wuerttemberg,sunshine,summer,2017,710.8
Baden-Wuerttemberg,sunshine,summer,2018,789.1
Baden-Wuerttemberg,sunshine,summer,2019,809.5
Baden-Wuerttemberg,sunshine,summer,2020,710.5
Baden-Wuerttemberg,sunshine,summer,2021,625.2
Baden-Wuerttemberg,sunshine,summer,2022,894.6
Baden-Wuerttemberg,sunshine,summer,2023,770.1
Baden-Wuerttemberg,sunshine,summer,2024,713
Baden-Wuerttemberg,sunshine,summer,2025,754.2
Baden-Wuerttemberg,sunshine,winter,1952,170
Baden-Wuerttemberg,sunshine,winter,1953,145.1
Baden-Wuerttemberg,sunshine,winter,1954,168.6
Baden-Wuerttemberg,sunshine,winter,1955,155.1
Baden-Wuerttemberg,sunshine,winter,1956,200.9
Baden-Wuerttemberg,sunshine,winter,1957,194.4
Baden-Wuerttemberg,sunshine,winter,1958,170.3
Baden-Wuerttemberg,sunshine,winter,1959,270.5
Baden-Wuerttemberg,sunshine,winter,1960,184.5
Baden-Wuerttemberg,sunshine,winter,1961,176.5
Baden-Wuerttemberg,sunshine,winter,1962,182.6
Baden-Wuerttemberg,sunshine,winter,1963,222.1
Baden-Wuerttemberg,sunshine,winter,1964,213.8
Baden-Wuerttemberg,sunshine,winter,1965,148.5
Baden-Wuerttemberg,sunshine,winter,1966,152.3
Baden-Wuerttemberg,sunshine,winter,1967,193.2
Baden-Wuerttemberg,sunshine,winter,1968,167.2
Baden-Wuerttemberg,sunshine,winter,1969,159
Baden-Wuerttemberg,sunshine,winter,1970,102.1
Baden-Wuerttemberg,sunshine,winter,1971,173.5
Baden-Wuerttemberg,sunshine,winter,1972,155.4
Baden-Wuerttemberg,sunshine,winter,1973,190.1
Baden-Wuerttemberg,sunshine,winter,1974,132.7
Baden-Wuerttemberg,sunshine,winter,1975,238.2
Baden-Wuerttemberg,sunshine,winter,1976,151.4
Baden-Wuerttemberg,sunshine,winter,1977,131.5
Baden-Wuerttemberg,sunshine,winter,1978,128.7
Baden-Wuerttemberg,sunshine,winter,1979,141.6
Baden-Wuerttemberg,sunshine,winter,1980,170.6
Baden-Wuerttemberg,sunshine,winter,1981,204.7
Baden-Wuerttemberg,sunshine,winter,1982,174.9
Baden-Wuerttemberg,sunshine,winter,1983,155.3
Baden-Wuerttemberg,sunshine,winter,1984,166.7
Baden-Wuerttemberg,sunshine,winter,1985,202.2
Baden-Wuerttemberg,sunshine,winter,1986,154.9
Baden-Wuerttemberg,sunshine,winter,1987,134.6
Baden-Wuerttemberg,sunshine,winter,1988,153.1
Baden-Wuerttemberg,sunshine,winter,1989,168.4
Baden-Wuerttemberg,sunshine,winter,1990,236.9
Baden-Wuerttemberg,sunshine,winter,1991,195.1
Baden-Wuerttemberg,sunshine,winter,1992,195.8
Baden-Wuerttemberg,sunshine,winter,1993,185.3
Baden-Wuerttemberg,sunshine,winter,1994,136.3
Baden-Wuerttemberg,sunshine,winter,1995,151.1
Baden-Wuerttemberg,sunshine,winter,1996,161.1
Baden-Wuerttemberg,sunshine,winter,1997,197.2
Baden-Wuerttemberg,sunshine,winter,1998,226.5
Baden-Wuerttemberg,sunshine,winter,1999,182.9
Baden-Wuerttemberg,sunshine,winter,2000,167.9
Baden-Wuerttemberg,sunshine,winter,2001,204.3
Baden-Wuerttemberg,sunshine,winter,2002,197.4
Baden-Wuerttemberg,sunshine,winter,2003,213.6
Baden-Wuerttemberg,sunshine,winter,2004,197
Baden-Wuerttemberg,sunshine,winter,2005,187.9
Baden-Wuerttemberg,sunshine,winter,2006,202.3
Baden-Wuerttemberg,sunshine,winter,2007,225.3
Baden-Wuerttemberg,sunshine,winter,2008,304.6
Baden-Wuerttemberg,sunshine,winter,2009,208.7
Baden-Wuerttemberg,sunshine,winter,2010,138.5
Baden-Wuerttemberg,sunshine,winter,2011,162.1
Baden-Wuerttemberg,sunshine,winter,2012,200
Baden-Wuerttemberg,sunshine,winter,2013,110.5
Baden-Wuerttemberg,sunshine,winter,2014,224.7
Baden-Wuerttemberg,sunshine,winter,2015,150.5
Baden-Wuerttemberg,sunshine,winter,2016,209
Baden-Wuerttemberg,sunshine,winter,2017,265.2
Baden-Wuerttemberg,sunshine,winter,2018,170.4
Baden-Wuerttemberg,sunshine,winter,2019,227.5
Baden-Wuerttemberg,sunshine,winter,2020,261
Baden-Wuerttemberg,sunshine,winter,2021,197.5
Baden-Wuerttemberg,sunshine,winter,2022,228.5
Baden-Wuerttemberg,sunshine,winter,2023,191.4
Baden-Wuerttemberg,sunshine,winter,2024,200.8
Baden-Wuerttemberg,sunshine,winter,2025,214
Baden-Wuerttemberg,sunshine,winter,2026,214.1
Baden-Wuerttemberg,temp_mean,autumn,1881,7.27
Baden-Wuerttemberg,temp_mean,autumn,1882,8.49
Baden-Wuerttemberg,temp_mean,autumn,1883,8.16
Baden-Wuerttemberg,temp_mean,autumn,1884,7.52
Baden-Wuerttemberg,temp_mean,autumn,1885,7.77
Baden-Wuerttemberg,temp_mean,autumn,1886,9.77
Baden-Wuerttemberg,temp_mean,autumn,1887,6.28
Baden-Wuerttemberg,temp_mean,autumn,1888,7.35
Baden-Wuerttemberg,temp_mean,autumn,1889,7.13
Baden-Wuerttemberg,temp_mean,autumn,1890,7.17
Baden-Wuerttemberg,temp_mean,autumn,1891,8.41
Baden-Wuerttemberg,temp_mean,autumn,1892,8.54
Baden-Wuerttemberg,temp_mean,autumn,1893,8.21
Baden-Wuerttemberg,temp_mean,autumn,1894,7.94
Baden-Wuerttemberg,temp_mean,autumn,1895,9.66
Baden-Wuerttemberg,temp_mean,autumn,1896,7.37
Baden-Wuerttemberg,temp_mean,autumn,1897,7.4
Baden-Wuerttemberg,temp_mean,autumn,1898,9.59
Baden-Wuerttemberg,temp_mean,autumn,1899,8.73
Baden-Wuerttemberg,temp_mean,autumn,1900,9.26
Baden-Wuerttemberg,temp_mean,autumn,1901,7.68
Baden-Wuerttemberg,temp_mean,autumn,1902,7.24
Baden-Wuerttemberg,temp_mean,autumn,1903,9.01
Baden-Wuerttemberg,temp_mean,autumn,1904,7.59
Baden-Wuerttemberg,temp_mean,autumn,1905,6.51
Baden-Wuerttemberg,temp_mean,autumn,1906,9.17
Baden-Wuerttemberg,temp_mean,autumn,1907,9.41
Baden-Wuerttemberg,temp_mean,autumn,1908,7.04
Baden-Wuerttemberg,temp_mean,autumn,1909,7.85
Baden-Wuerttemberg,temp_mean,autumn,1910,7.63
Baden-Wuerttemberg,temp_mean,autumn,1911,9.37
Baden-Wuerttemberg,temp_mean,autumn,1912,5.46
Baden-Wuerttemberg,temp_mean,autumn,1913,9.52
Baden-Wuerttemberg,temp_mean,autumn,1914,7.45
Baden-Wuerttemberg,temp_mean,autumn,1915,6.2
Baden-Wuerttemberg,temp_mean,autumn,1916,8.01
Baden-Wuerttemberg,temp_mean,autumn,1917,8.65
