id,network,name,state,lat,lon,elevation
00006,rr,Aalen-Unterrombach,Baden-Württemberg,48.8361,10.0598,455
00011,kl,Donaueschingen (Landeplatz),Baden-Württemberg,47.9736,8.5205,680
00015,rr,Abenberg,Bayern,49.2346,10.9667,392
00019,rr,Abtsgmünd-Neubronn,Baden-Württemberg,48.8795,9.971,471
00020,rr,Abtsgmünd-Untergröningen,Baden-Württemberg,48.9219,9.9129,432
00021,rr,Achberg-Doberatsweiler,Baden-Württemberg,47.6104,9.6981,498
00022,rr,Achern-Fautenbach,Baden-Württemberg,48.6318,8.0466,138
00023,rr,Achim-Embsen,Niedersachsen,53.0311,9.0232,8
00029,rr,Adelsdorf (Kläranlage),Bayern,49.7175,10.9101,260
00041,rr,Ahlden-Grethem,Niedersachsen,52.7356,9.5665,26
00044,kl,Großenkneten,Niedersachsen,52.9336,8.237,44
00046,rr,Aholfing,Bayern,48.945,12.4639,325
00053,rr,Ahrensfelde,Brandenburg,52.585,13.5634,60
00055,rr,"Aibling, Bad-Ellmosen",Bayern,47.8778,12.024,508
00057,rr,Hollenbach/Bayern-Schönbach,Bayern,48.4799,11.0521,461
00063,rr,Aitrang,Bayern,47.8173,10.5376,744
00064,rr,Aken/Elbe,Sachsen-Anhalt,51.8488,12.0491,55
00073,kl,Aldersbach-Kramersepp,Bayern,48.6183,13.062,374
00078,kl,Alfhausen,Niedersachsen,52.4853,7.9125,64
00079,rr,Alfter-Volmershoven,Nordrhein-Westfalen,50.6718,7.0155,160
00087,rr,Alperstedt,Thüringen,51.095,11.0479,158
00090,kl,Alsfeld,Hessen,50.7557,9.2583,305
00091,kl,Alsfeld-Eifa,Hessen,50.7446,9.345,304
00096,kl,Neuruppin-Alt Ruppin,Brandenburg,52.9437,12.8518,50
00102,kl,Leuchtturm Alte Weser,Niedersachsen,53.8633,8.1275,0
00103,rr,Hagelstadt,Bayern,48.896,12.217,364
00105,rr,Ahrbrück,Rheinland-Pfalz,50.4844,6.9711,195
00110,rr,Altenberge,Nordrhein-Westfalen,52.0487,7.4877,65
00118,rr,Altendorf,Bayern,49.4053,12.2852,388
00121,rr,Neitersen,Rheinland-Pfalz,50.6654,7.5765,218
00124,rr,"Bibra, Bad-Altenroda",Sachsen-Anhalt,51.2388,11.577,265
00125,kl,Altenstadt,Bayern,47.8342,10.8667,739
00128,rr,Altenthann-Forstmühle,Bayern,49.0844,12.3232,446
00129,rr,Altentreptow,Mecklenburg-Vorpommern,53.6893,13.2422,30
00130,rr,Altertheim-Oberaltertheim,Bayern,49.7284,9.7692,301
00131,kl,Geringswalde-Altgeringswalde,Sachsen,51.0881,12.9326,296
00141,rr,Altmörbitz/Wyhra,Sachsen,50.9932,12.5731,207
00142,kl,Altomünster-Maisbrunn,Bayern,48.406,11.3117,511
00145,rr,Altusried-Krugzell,Bayern,47.7965,10.2779,648
00146,rr,Altusried-Muthmannshofen,Bayern,47.7922,10.0988,730
00150,kl,Alzey,Rheinland-Pfalz,49.7273,8.1164,215
00151,kl,Amberg-Unterammersricht,Bayern,49.4691,11.8546,382
00154,kl,Amerang-Pfaffing,Bayern,48.0197,12.2925,516
00158,rr,Amöneburg-Rüdigheim,Hessen,50.784,8.9545,210
00160,rr,Andechs-Erling,Bayern,47.9636,11.1778,682
00161,kl,Andernach,Rheinland-Pfalz,50.4237,7.4202,75
00163,rr,Anger-Stoißberg,Bayern,47.803,12.8193,828
00164,kl,Angermünde,Brandenburg,53.0316,13.9908,54
00167,kl,Anklam,Mecklenburg-Vorpommern,53.8409,13.6854,11
00170,rr,Annaburg,Sachsen-Anhalt,51.7309,13.0546,76
00173,rr,Annweiler,Rheinland-Pfalz,49.2133,7.9799,174
00178,rr,Ansbach-Schalkhausen,Bayern,49.2993,10.5354,420
00182,rr,Arendsee-Kläden,Sachsen-Anhalt,52.8682,11.44,33
00183,kl,Arkona,Mecklenburg-Vorpommern,54.6791,13.4344,42
00187,rr,Arnsberg-Holzen,Nordrhein-Westfalen,51.4188,7.9126,265
00191,kl,Arnstein-Müdesheim,Bayern,49.9694,9.9114,217
00194,rr,"Arolsen-Landau, Bad",Hessen,51.3431,9.0763,265
00197,kl,"Arolsen-Volkhardinghausen, Bad",Hessen,51.3219,9.0558,365
00198,kl,Artern,Thüringen,51.3744,11.292,164
00200,rr,Lauperath-Scheidchen,Rheinland-Pfalz,50.085,6.3161,517
00201,rr,Asbach,Rheinland-Pfalz,50.6661,7.4459,255
00202,rr,Aschaffenburg,Bayern,49.9771,9.1091,111
00203,rr,Aschau-Innerkoy,Bayern,47.786,12.3368,607
00205,rr,Aschau-Stein,Bayern,47.7275,12.2982,681
00211,rr,Aßlar Klein-Altenstädten,Hessen,50.58,8.4685,200
00213,rr,Sargstedt,Sachsen-Anhalt,51.9375,10.9897,170
00216,rr,Attendorn-Neulisternohl,Nordrhein-Westfalen,51.1143,7.8807,298
00217,kl,Attenkam,Bayern,47.8774,11.3643,670
00222,kl,Aue,Sachsen,50.5908,12.7139,393
00223,rr,Auerbach/Oberpfalz,Bayern,49.7007,11.6235,419
00227,rr,Aufseß-Hochstahl,Bayern,49.8823,11.2656,432
00232,kl,Augsburg,Bayern,48.4253,10.9417,462
00240,rr,Aura im Sinngrund,Bayern,50.1805,9.5743,293
00245,rr,Aurich-Wiesens,Niedersachsen,53.4551,7.5756,8
00257,kl,Baden-Baden-Geroldsau,Baden-Württemberg,48.727,8.2457,240
00259,kl,Müllheim,Baden-Württemberg,47.8064,7.6387,275
00262,rr,Bärnau-Naab,Bayern,49.7983,12.4288,607
00269,rr,Baiersbronn-Mitteltal,Baden-Württemberg,48.5116,8.3176,597
00275,rr,Balderschwang,Bayern,47.465,10.1043,1039
00277,rr,Balingen-Heselwangen,Baden-Württemberg,48.2772,8.883,573
00279,rr,Baltmannsweiler-Hohengehren,Baden-Württemberg,48.7574,9.4514,457
00282,kl,Bamberg,Bayern,49.8743,10.9206,240
00287,rr,Walternienburg-Ronney,Sachsen-Anhalt,51.961,11.9159,53
00289,rr,Bargteheide,Schleswig-Holstein,53.7275,10.2514,47
00290,rr,Hötensleben-Barneberg,Sachsen-Anhalt,52.1175,11.079,141
00292,rr,Barnstorf,Niedersachsen,52.6965,8.487,37
00294,kl,Barsinghausen-Hohenbostel,Niedersachsen,52.3199,9.43,110
00296,rr,Barßel-Loher Ostmark,Niedersachsen,53.1665,7.7966,3
00298,kl,Barth,Mecklenburg-Vorpommern,54.3405,12.7108,3
00301,rr,Bartholomä,Baden-Württemberg,48.7584,9.9855,659
00303,kl,Baruth,Brandenburg,52.0613,13.4997,55
00309,rr,Battenberg-Berghofen,Hessen,51.0028,8.6693,328
00310,rr,Battenberg-Hof Karlsburg,Hessen,51.0662,8.5375,590
00312,rr,Baumgarten,Mecklenburg-Vorpommern,53.8149,11.8818,50
00314,kl,"Kubschütz, Kr. Bautzen",Sachsen,51.1604,14.5042,234
00316,rr,Bayerfeld-Steckweiler -Schmalfelderhof,Rheinland-Pfalz,49.6957,7.8387,310
00318,rr,"Bayersoien, Bad",Bayern,47.6921,10.9954,811
00319,rr,Eggenthal-Grub,Bayern,47.9209,10.5024,753
00320,kl,Heinersreuth-Vollhof,Bayern,49.9666,11.5198,350
00323,rr,Bechhofen/Voggendorf,Bayern,49.1626,10.5918,425
00325,rr,Beckum-Vellern,Nordrhein-Westfalen,51.7948,8.0718,127
00330,kl,Oberzent-Beerfelden,Hessen,49.5617,8.9673,455
00333,rr,Beeskow,Brandenburg,52.1864,14.2361,44
00336,rr,Hörselberg-Hainich-Behringen,Thüringen,51.0221,10.5148,290
00342,kl,Belm,Niedersachsen,52.317,8.1694,103
00349,rr,Benediktbeuern,Bayern,47.7064,11.4137,635
00351,rr,Oberharz am Brocken-Sorge,Sachsen-Anhalt,51.6926,10.6978,502
00354,rr,Zella-Mehlis-Benshausen,Thüringen,50.646,10.5896,458
00357,rr,"Bentheim, Bad",Niedersachsen,52.3018,7.1301,50
00359,rr,Beratzhausen,Bayern,49.1022,11.796,464
00360,rr,Berching,Bayern,49.1116,11.4329,403
00364,rr,Berchtesgaden-Oberau,Bayern,47.6525,13.056,716
00366,rr,Berga/Elster,Thüringen,50.7524,12.1673,265
00368,kl,Bergen,Niedersachsen,52.8152,9.9248,69
00371,rr,Bergen/Rügen,Mecklenburg-Vorpommern,54.4215,13.4379,82
00376,rr,Bergtheim,Bayern,49.8981,10.0653,270
00377,kl,"Bergzabern, Bad",Rheinland-Pfalz,49.107,7.9967,210
00378,rr,Berka,Niedersachsen,51.6842,10.1078,134
00379,kl,"Berka, Bad (Flugplatz)",Thüringen,50.9075,11.2665,304
00389,rr,"Berleburg, Bad-Arfeld",Nordrhein-Westfalen,51.0148,8.4318,436
00390,kl,"Berleburg, Bad-Stünzel",Nordrhein-Westfalen,50.9837,8.3683,611
00400,kl,Berlin-Buch,Berlin,52.631,13.5021,60
00403,kl,Berlin-Dahlem (FU),Berlin,52.4537,13.3017,51
00420,kl,Berlin-Marzahn,Berlin,52.5447,13.5598,61
00426,rr,Berlin-Schmöckwitz,Berlin,52.3823,13.6236,36
00427,kl,Berlin Brandenburg,Brandenburg,52.3805,13.5304,46
00433,kl,Berlin-Tempelhof,Berlin,52.4676,13.402,48
00440,rr,Bernau-Goldbach,Baden-Württemberg,47.815,8.0256,928
00443,rr,Bernbeuren-Prachtsried,Bayern,47.7388,10.7448,936
00445,kl,Bernburg/Saale (Nord),Sachsen-Anhalt,51.8218,11.711,85
00446,rr,Berne-Katjenbüttel,Niedersachsen,53.1553,8.5395,1
00447,rr,"Berneck, Bad",Bayern,50.0415,11.6479,366
00460,kl,Berus,Saarland,49.2641,6.6868,362
00465,rr,Rhönblick-Bettenhausen,Thüringen,50.5561,10.2891,352
00468,rr,Beuren (Hochwald),Rheinland-Pfalz,49.7291,6.9175,505
00475,rr,Biberbach-Markt,Bayern,48.5347,10.8119,437
00476,rr,Biblis,Hessen,49.6896,8.4179,88
00479,rr,Wächtersbach,Hessen,50.2435,9.2892,138
00480,rr,Biedenkopf-Wallau,Hessen,50.9275,8.4937,296
00488,rr,Bielefeld-Sennestadt,Nordrhein-Westfalen,51.9394,8.5932,127
00490,rr,Bienenbüttel-Bargdorf,Niedersachsen,53.1173,10.4902,31
00496,rr,Binz,Mecklenburg-Vorpommern,54.3941,13.6045,26
00498,rr,Ühlingen-Birkendorf,Baden-Württemberg,47.7452,8.3111,763
00502,rr,Bischbrunn-Oberndorf,Bayern,49.8643,9.5044,371
00504,rr,Lübbenau/Spreewald-Bischdorf,Brandenburg,51.7982,13.9716,79
00509,rr,Bischofsgrün (Hohe Reuth),Bayern,50.0509,11.7936,664
00515,rr,Bischofswiesen-Loipl,Bayern,47.6523,12.9253,867
00516,rr,Bischofswiesen-Winkl,Bayern,47.6871,12.9412,689
00518,rr,Bispingen-Steinbeck/Luhe,Niedersachsen,53.1158,10.0693,98
00521,rr,Bissendorf-Schledehausen,Niedersachsen,52.2834,8.251,106
00522,rr,Bissingen (Kläranlage),Bayern,48.7092,10.6283,425
00527,rr,Blankenburg/Harz,Sachsen-Anhalt,51.7901,10.9714,194
00533,rr,Blankenheim-Ahrhütte,Nordrhein-Westfalen,50.3844,6.7376,401
00535,kl,Blankenrath,Rheinland-Pfalz,50.0372,7.3079,417
00537,rr,Blaubeuren-Wennenden,Baden-Württemberg,48.4369,9.7443,705
00542,rr,Bleckede-Walmsburg,Niedersachsen,53.2401,10.8522,12
00550,rr,Bobeck,Thüringen,50.9041,11.7985,344
00551,rr,Weischlitz-Heinersgrün,Sachsen,50.3887,11.9955,519
00552,rr,Bobingen,Bayern,48.2637,10.8214,515
00554,rr,Bocholt-Liedern (Wasserwerk),Nordrhein-Westfalen,51.8293,6.5365,23
00555,kl,Bochum,Nordrhein-Westfalen,51.5026,7.2289,110
00560,rr,Bockenem,Niedersachsen,52.0145,10.1322,123
00561,rr,Bockhorn-Grabstede,Niedersachsen,53.367,7.9679,11
00562,rr,Bockhorn/Oberbayern -Grünbach,Bayern,48.3285,12.0032,454
00567,rr,Bodenfelde-Amelith,Niedersachsen,51.6957,9.5135,260
00572,rr,Bodenwöhr-Altenschwand,Bayern,49.2986,12.24,420
00579,rr,Rossau-Moosheim,Sachsen,51.0133,13.0969,301
00582,rr,Bönnigheim,Baden-Württemberg,49.0368,9.0875,227
00583,rr,Börfink-Thranenweier,Rheinland-Pfalz,49.7067,7.0973,585
00584,rr,Lossatal-Voigtshain,Sachsen,51.4075,12.8626,127
00589,rr,Bogen-Pfelling,Bayern,48.8846,12.7453,343
00590,rr,Boitin,Mecklenburg-Vorpommern,53.749,11.9799,56
00591,kl,Boizenburg,Mecklenburg-Vorpommern,53.3911,10.6878,45
00595,rr,Oberbarnim-Grunow,Brandenburg,52.6046,14.0363,77
00596,kl,Boltenhagen,Mecklenburg-Vorpommern,54.0027,11.1908,15
00603,kl,Königswinter-Heiderhof,Nordrhein-Westfalen,50.7293,7.204,147
00604,rr,Bonndorf/Schwarzwald,Baden-Württemberg,47.8194,8.3348,875
00606,rr,Boos,Bayern,48.079,10.1977,571
00608,rr,Bopfingen-Flochberg,Baden-Württemberg,48.8474,10.3644,498
00610,rr,"Boppard-Salzig, Bad",Rheinland-Pfalz,50.2028,7.6365,77
00611,rr,Bordesholm,Schleswig-Holstein,54.1711,10.0433,29
00613,rr,Borgentreich,Nordrhein-Westfalen,51.5677,9.2324,206
00617,kl,Borken in Westfalen,Nordrhein-Westfalen,51.873,6.8863,47
00619,kl,Borkum-Süderstraße,Niedersachsen,53.5788,6.6703,12
00622,rr,Westheide-Born,Sachsen-Anhalt,52.3745,11.4655,66
00624,rr,Bornhagen,Thüringen,51.3443,9.9465,297
00628,rr,Borstel über Bad Oldesloe,Schleswig-Holstein,53.8306,10.1799,41
00630,rr,Wanzleben-Börde-Klein Germersleben,Sachsen-Anhalt,52.0193,11.4059,87
00633,rr,Boxberg,Sachsen,51.4036,14.5668,127
00642,kl,Brake,Niedersachsen,53.3518,8.4969,4
00644,rr,Brakel,Nordrhein-Westfalen,51.7049,9.1738,150
00645,rr,Bramsche,Niedersachsen,52.4083,7.9682,75
00647,rr,Brand/Oberpfalz,Bayern,49.9589,11.9125,592
00653,rr,Brannenburg-Degerndorf,Bayern,47.7241,12.1092,483
00654,rr,Braunfels,Hessen,50.5228,8.3978,230
00656,kl,Braunlage,Niedersachsen,51.7234,10.6021,607
00662,kl,Braunschweig,Niedersachsen,52.2915,10.4464,81
00668,rr,Breddenberg,Niedersachsen,52.9556,7.6165,15
00672,rr,Breese,Brandenburg,53.001,11.7954,22
00677,rr,Breitenbrunn-Fürbuch,Bayern,48.1266,10.3649,610
00684,rr,Breitnau,Baden-Württemberg,47.9385,8.0761,1000
00690,rr,Bremen (Bürgerpark),Bremen,53.0958,8.827,2
00691,kl,Bremen,Bremen,53.0451,8.7981,4
00701,kl,Bremerhaven,Bremen,53.5332,8.5761,7
00704,kl,Bremervörde,Niedersachsen,53.4451,9.139,11
00708,rr,Brennes,Bayern,49.1333,13.1426,1035
00710,rr,Bretten,Baden-Württemberg,49.0249,8.699,182
00714,rr,Briesen (Mark)-Neu Madlitz,Brandenburg,52.3653,14.2474,46
00721,rr,Schönwölkau-Brinnis,Sachsen,51.5171,12.4362,101
00722,kl,Brocken,Sachsen-Anhalt,51.7986,10.6183,1135
00723,rr,Kail,Rheinland-Pfalz,50.1841,7.24,290
00731,rr,Bruchsal-Heidelsheim,Baden-Württemberg,49.1127,8.6372,130
00732,rr,"Bruchweiler, Kr. Birkenfeld",Rheinland-Pfalz,49.7985,7.2278,545
00734,rr,Bruckberg/Niederbayern-Pörndorf,Bayern,48.5638,11.9871,498
00735,rr,Brück-Gömnigk,Brandenburg,52.1692,12.7333,53
00741,rr,Brüel,Mecklenburg-Vorpommern,53.7426,11.7093,27
00745,rr,Brünnsteinhaus,Bayern,47.6446,12.0982,1345
00747,rr,Brunsbüttel,Schleswig-Holstein,53.9196,9.1417,1
00752,rr,Buch am Wald-Schönbronn,Bayern,49.3273,10.2777,463
00753,rr,Bucha,Thüringen,50.87,11.5022,305
00755,kl,"Buchen, Kr. Neckar-Odenwald",Baden-Württemberg,49.5182,9.3213,340
00756,rr,Mihla-Buchenau,Thüringen,51.0746,10.2919,200
00757,kl,Buchenbach,Baden-Württemberg,47.9625,7.9983,445
00759,rr,Buchenberg-Kreuzthal,Bayern,47.7083,10.1311,845
00760,kl,Rosengarten-Klecken,Niedersachsen,53.3629,9.9435,83
00766,kl,Büchel-Alflen,Rheinland-Pfalz,50.1745,7.0595,477
00769,kl,Bückeburg,Niedersachsen,52.2817,9.089,68
00774,rr,Bühlerzell,Baden-Württemberg,49.0025,9.9154,388
00775,rr,Osterwieck-Rimbeck,Sachsen-Anhalt,51.9997,10.6327,100
00788,kl,Büsum,Schleswig-Holstein,54.1193,8.8584,3
00789,rr,Bütthard,Bayern,49.6063,9.8834,263
00791,rr,Bordelum,Schleswig-Holstein,54.6328,8.937,5
00796,rr,Burbach-Würgendorf,Nordrhein-Westfalen,50.7556,8.1257,412
00797,rr,Burg-Blumenthal,Sachsen-Anhalt,52.3241,11.8339,39
00801,rr,Burgbernheim,Bayern,49.4549,10.3241,331
00803,rr,Burgebrach-Oberharnsbach,Bayern,49.827,10.7898,261
00807,rr,Schlüsselfeld (Kläranlage),Bayern,49.745,10.6434,290
00808,rr,"Mehring, Kr. Altötting-Niederholz",Bayern,48.187,12.8098,413
00811,rr,Burgkirchen/Alz-Höresham,Bayern,48.1507,12.706,450
00812,rr,Burgkunstadt,Bayern,50.1429,11.2322,278
00814,rr,Pfarrweisach-Lohr (Pegel),Bayern,50.1457,10.7361,270
00815,rr,Seegebiet Mansfelder Land-Dederstedt,Sachsen-Anhalt,51.5426,11.6947,162
00816,rr,Burgstädt,Sachsen,50.9139,12.8077,325
00817,kl,Burgwald-Bottendorf,Hessen,51.0306,8.8146,296
00820,rr,Burgwedel-Kleinburgwedel,Niedersachsen,52.5069,9.8792,55
00822,rr,Burkau-Kleinhänchen,Sachsen,51.2065,14.2371,205
00827,rr,Butjadingen-Burhave,Niedersachsen,53.5802,8.3665,2
00831,rr,Beetzseeheide-Butzow,Brandenburg,52.4927,12.6001,37
00833,rr,Neuhausen/Erzgeb.-Rauschenbach,Sachsen,50.6951,13.4975,615
00836,rr,Calvörde,Sachsen-Anhalt,52.3923,11.292,62
00837,rr,"Camberg, Bad",Hessen,50.2863,8.2949,244
00839,rr,Carlow,Mecklenburg-Vorpommern,53.7575,10.9288,27
00840,kl,Carlsfeld,Sachsen,50.4313,12.6114,895
00845,rr,Carpin-Serrahn,Mecklenburg-Vorpommern,53.3445,13.2034,71
00848,rr,Celle (Stadt),Niedersachsen,52.6146,10.0726,38
00850,kl,Celle,Niedersachsen,52.5959,10.0296,39
00851,rr,Pemfling-Pitzling,Bayern,49.2505,12.6044,391
00853,kl,Chemnitz,Sachsen,50.7913,12.872,416
00856,kl,Chieming,Bayern,47.8843,12.5404,551
00857,rr,Chiemsee-Herrenchiemsee,Bayern,47.8665,12.395,535
00860,kl,Algermissen-Groß Lobke,Niedersachsen,52.2731,10.0163,80
00867,kl,Lautertal-Oberlauter,Bayern,50.3066,10.9679,344
00870,rr,Cölpin,Mecklenburg-Vorpommern,53.5231,13.4293,79
00871,rr,Coesfeld,Nordrhein-Westfalen,51.9618,7.1585,87
00874,rr,Zielitz,Sachsen-Anhalt,52.2994,11.6733,52
00880,kl,Cottbus,Brandenburg,51.7759,14.3168,69
00882,rr,Ohrdruf-Crawinkel,Thüringen,50.7813,10.786,471
00885,rr,Creußen-Bühl,Bayern,49.8449,11.616,450
00891,kl,Cuxhaven,Niedersachsen,53.8712,8.7058,5
00893,rr,Hohen Pritz-Kukuk,Mecklenburg-Vorpommern,53.6377,11.9231,41
00896,kl,Dachwig,Thüringen,51.0778,10.8619,170
00902,rr,Dahlem-Schmidtheim,Nordrhein-Westfalen,50.4115,6.5615,573
00911,rr,Danndorf,Niedersachsen,52.4266,10.9169,70
00917,kl,Darmstadt,Hessen,49.8809,8.6779,162
00922,rr,Dasing,Bayern,48.395,11.0594,460
00923,rr,Heinade-Hellental,Niedersachsen,51.8122,9.6175,268
00931,rr,Deggenhausertal-Azenweiler,Baden-Württemberg,47.8007,9.4108,712
00932,rr,Deining-Mittersthal,Bayern,49.2143,11.5514,540
00933,rr,"Deisenhofen, Kreis München",Bayern,48.0368,11.5777,585
00934,rr,Delbrück,Nordrhein-Westfalen,51.7835,8.5658,88
00936,rr,Delmenhorst-Adelheide,Niedersachsen,53.0163,8.6112,11
00939,rr,Demmin-Drönnewitz,Mecklenburg-Vorpommern,53.9164,12.977,23
00942,rr,Densborn,Rheinland-Pfalz,50.122,6.599,308
00945,rr,Dermbach,Thüringen,50.712,10.1138,389
00952,rr,Deuerling-Heimberg,Bayern,49.0208,11.8914,482
00953,kl,Deuselbach,Rheinland-Pfalz,49.7619,7.0542,481
00954,kl,UFS Deutsche Bucht,Hamburg,54.1796,7.4587,0
00956,rr,Waldhufen-Diehsa,Sachsen,51.2386,14.7426,197
00958,rr,Diemelsee-Rhenegge,Hessen,51.3626,8.7686,426
00961,rr,Diemelstadt-Rhoden,Hessen,51.4743,9.0039,258
00962,rr,Stadtilm-Dienstedt,Thüringen,50.8018,11.1692,326
00963,kl,Diepholz,Niedersachsen,52.5881,8.3424,38
00966,rr,Diesdorf,Sachsen-Anhalt,52.7522,10.8831,65
00970,rr,Dietenhofen,Bayern,49.4158,10.6734,405
00973,rr,Dietersburg,Bayern,48.4996,12.9258,397
00974,rr,Südharz-Dietersdorf,Sachsen-Anhalt,51.5307,11.0457,440
00978,rr,Holzheim bei Diez,Rheinland-Pfalz,50.3574,8.0485,155
00983,kl,Dillingen/Donau-Fristingen,Bayern,48.5562,10.56,419
00985,rr,Dinkelsbühl-Oberwinstetten,Bayern,49.0504,10.2892,492
00988,rr,Dinklage,Niedersachsen,52.6746,8.1137,27
00989,rr,Dinslaken,Nordrhein-Westfalen,51.5765,6.7849,46
00991,kl,Dippoldiswalde-Reinberg,Sachsen,50.9116,13.7087,359
01001,kl,Doberlug-Kirchhain,Brandenburg,51.6451,13.5747,97
01011,kl,Dörrmoschel-Felsbergerhof,Rheinland-Pfalz,49.6017,7.7413,442
01013,kl,Dogern,Baden-Württemberg,47.6026,8.1697,309
01014,rr,Dollart-Kanalpolder,Niedersachsen,53.2289,7.2191,2
01016,rr,Langballig,Schleswig-Holstein,54.7948,9.6429,26
01021,rr,Donndorf,Thüringen,51.2946,11.3714,120
01022,rr,Dorfchemnitz-Wolfsgrund,Sachsen,50.7684,13.4108,535
01023,rr,Dorfen (Kläranlage),Bayern,48.2746,12.1616,430
01024,rr,Dormagen-Zons,Nordrhein-Westfalen,51.1157,6.851,37
01027,rr,Teutschenthal-Asendorf,Sachsen-Anhalt,51.4148,11.732,144
01030,rr,Dornum,Niedersachsen,53.646,7.4302,3
01039,rr,Dransfeld-Ossenfeld,Niedersachsen,51.5263,9.7978,317
01046,rr,Drensteinfurt,Nordrhein-Westfalen,51.7585,7.7528,72
01048,kl,Dresden-Klotzsche,Sachsen,51.1278,13.7543,228
01050,kl,Dresden-Hosterwitz,Sachsen,51.0221,13.847,112
01051,kl,Dresden-Strehlen,Sachsen,51.0249,13.775,119
01052,kl,Möckern-Drewitz,Sachsen-Anhalt,52.2174,12.1641,80
01054,rr,"Driburg, Bad-Dringenberg",Nordrhein-Westfalen,51.6609,9.0783,209
01055,rr,Driedorf,Hessen,50.6316,8.1813,482
01056,rr,Drochtersen,Niedersachsen,53.7118,9.3791,2
01060,rr,Drognitz,Thüringen,50.5892,11.5766,504
01067,rr,Düben,Sachsen-Anhalt,51.9265,12.3852,95
01072,kl,"Dürkheim, Bad",Rheinland-Pfalz,49.4719,8.1929,107
01078,kl,Düsseldorf,Nordrhein-Westfalen,51.296,6.7686,37
01089,rr,Durbach-Ebersweier,Baden-Württemberg,48.5017,7.9943,197
01090,rr,Laußig-Durchwehna,Sachsen,51.6223,12.66,109
01092,rr,Ebensfeld-Döringstadt,Bayern,50.0863,10.9234,277
01094,rr,Eberfing,Bayern,47.7958,11.1991,611
01097,rr,Pretzfeld-Hagenbach,Bayern,49.7505,11.1888,295
01103,kl,Ebersberg-Halbing,Bayern,48.1003,11.9872,592
01107,kl,Ebrach,Bayern,49.852,10.4991,346
01108,rr,Ebsdorfergrund-Ebsdorf,Hessen,50.735,8.813,202
01118,rr,Eckertalsperre,Niedersachsen,51.8421,10.577,504
01119,rr,Edelsfeld,Bayern,49.5767,11.6975,535
01130,rr,Eggebek,Schleswig-Holstein,54.6282,9.3649,18
01132,rr,Eggenfelden,Bayern,48.3956,12.7287,410
01140,rr,Egling/Isar-Attenham,Bayern,47.932,11.5588,708
01143,rr,"Ehingen, Kreis Ansbach",Bayern,49.089,10.5386,461
01153,rr,Eibenstock-Neidhardtsthal,Sachsen,50.5312,12.5997,543
01158,rr,Eichendorf,Bayern,48.6346,12.8492,352
01161,kl,Eichstätt-Landershofen,Bayern,48.8778,11.2349,385
01162,rr,Eichstetten,Baden-Württemberg,48.0918,7.7377,214
01166,rr,Eilenburg,Sachsen,51.4603,12.6687,107
01170,rr,Eimen-Vorwohle,Niedersachsen,51.8873,9.728,267
01176,rr,Eisenbach,Baden-Württemberg,47.9634,8.2693,976
01197,kl,Ellwangen-Rindelbach,Baden-Württemberg,48.9895,10.1312,463
01200,kl,Elpersbüttel,Schleswig-Holstein,54.0691,9.0105,3
01202,rr,Elsdorf-Ehestorf,Niedersachsen,53.2451,9.3779,30
01207,kl,"Elster, Bad-Sohl",Sachsen,50.2705,12.2742,558
01214,kl,Elzach-Fisnacht,Baden-Württemberg,48.2012,8.1088,431
01216,rr,Elztal-Rittersbach,Baden-Württemberg,49.4251,9.243,312
01223,rr,Ringe-Großringe,Niedersachsen,52.5983,6.9449,16
01224,kl,Emmendingen-Mundingen,Baden-Württemberg,48.1378,7.8351,201
01227,rr,Emmingen-Liptingen,Baden-Württemberg,47.9317,8.8584,744
01228,kl,UFS TW Ems,Hamburg,54.1651,6.346,0
01230,rr,Emsbüren-Ahlde,Niedersachsen,52.3683,7.2942,50
01232,rr,Emsdetten,Nordrhein-Westfalen,52.1703,7.5637,43
01235,rr,"Endorf, Bad-Jolling",Bayern,47.9229,12.283,520
01237,rr,Tacherting-Spreit,Bayern,48.089,12.5073,507
01241,rr,Enger,Nordrhein-Westfalen,52.15,8.5226,128
01244,rr,Mehlingen/Pfalz,Rheinland-Pfalz,49.4949,7.851,299
01246,kl,Ennigerloh-Ostenfelde,Nordrhein-Westfalen,51.8418,8.0607,104
01248,rr,Ensdorf/Oberpfalz -Hirschwald,Bayern,49.353,11.8712,491
01251,rr,"Schweix, Kr. Südwestpfalz",Rheinland-Pfalz,49.1313,7.5081,382
01252,rr,Eppendorf,Sachsen,50.8036,13.2407,449
01253,rr,Nentershausen (KA),Rheinland-Pfalz,50.426,7.9395,286
01255,kl,Eppingen-Elsenz,Baden-Württemberg,49.1661,8.8483,226
01256,rr,Eppishausen-Haselbach,Bayern,48.1994,10.5108,531
01259,rr,Krummennaab-Sassenhof,Bayern,49.8286,12.0622,490
01262,kl,München-Flughafen,Bayern,48.3477,11.8134,446
01264,rr,Erdweg,Bayern,48.3324,11.2982,477
01266,kl,Erfde,Schleswig-Holstein,54.2992,9.3162,18
01270,kl,Erfurt-Weimar,Thüringen,50.9827,10.9613,317
01277,rr,Erkelenz,Nordrhein-Westfalen,51.0713,6.3278,92
01278,rr,Cremlingen-Destedt,Niedersachsen,52.2449,10.7182,163
01279,kl,Möhrendorf-Kleinseebach,Bayern,49.6497,11.0075,268
01282,rr,Erlbach-Eubabrunn,Sachsen,50.3043,12.3834,565
